x,y,Temperature
7.113314835287771754e-01,1.028354245857072413e-01,5.030648305669035381e+01
8.000000000000000444e-01,1.874999999999999931e-02,2.458810034421500745e+01
7.524406764664445246e-01,2.769927576053040838e-02,3.550958814427222165e+01
7.802345187523965775e-01,2.854136260604402467e-02,2.939603123026438780e+01
7.500000000000000000e-01,0.000000000000000000e+00,3.273156781965467133e+01
7.665233914711453433e-01,2.198802378170378047e-02,3.109372103977739243e+01
7.381526729707242884e-01,4.383715576217648430e-02,4.351325439546965868e+01
7.139029996923148547e-01,2.642107407183906173e-02,4.898015887428933723e+01
7.554202971706631686e-01,4.473137281605329973e-02,3.745771529670259525e+01
7.226572392751927643e-01,3.982224158133899211e-02,5.032055579279128210e+01
7.250000000000000888e-01,0.000000000000000000e+00,3.379869692213215870e+01
7.332961385697382983e-01,2.331252525910268783e-02,4.151240207030880214e+01
7.454222414080083903e-01,1.436052771701793428e-02,3.320388551413011413e+01
7.563208219667663101e-01,5.867610942280570424e-02,3.847333805906609427e+01
7.125000000000000222e-01,1.029086784601694962e-02,4.792858291187817343e+01
7.544414995559179937e-01,5.843760010833503049e-01,3.001605816152205719e+01
4.325738556936241097e-01,1.454789822312438918e-01,9.831031308721877338e+01
4.452817555439372299e-01,1.758695681305333658e-01,9.888359968822652490e+01
4.607606383876199363e-01,1.205149854064427595e-01,9.571193614727570775e+01
4.948829100264987013e-01,1.578961778821479922e-01,9.736962115432380926e+01
4.242525901503572117e-01,1.334344016848636461e-01,9.773281866650624750e+01
4.429244845790687446e-01,1.332500231922093548e-01,9.729339747578845277e+01
4.294995076434078296e-01,1.831931826509498040e-01,9.918204241983423231e+01
4.375507631570964562e-01,1.612500889460691533e-01,9.858955937360016719e+01
4.603363016558136289e-01,1.585546360704058744e-01,9.833971001704560422e+01
4.800097576947787714e-01,1.416025331941128951e-01,9.716721097379644334e+01
5.122713885438223702e-01,1.270885680338220136e-01,9.425802210931384195e+01
4.776190310024803765e-01,1.587199066467272490e-01,9.747999404700388482e+01
4.749999999999999778e-01,2.000000000000000111e-01,1.000000000000000000e+02
4.985220924588782410e-01,1.396391900119397234e-01,9.573785795324742764e+01
4.945496217061604027e-01,1.214807828509414933e-01,9.467426407463753435e+01
5.245189125432835331e-01,1.543123551741171218e-01,9.550556438307951623e+01
5.091128608800200572e-01,1.512414525167972146e-01,9.638239431634977450e+01
5.500000000000000444e-01,2.000000000000000111e-01,1.000000000000000000e+02
4.687840661015517663e-01,1.788824983642212374e-01,9.883811794350030766e+01
4.874999999999999889e-01,1.848470461121240471e-01,9.990300920126075823e+01
4.624999999999999667e-01,1.922057929062011561e-01,9.960252390720427229e+01
5.121370485600698075e-01,1.762496186563622946e-01,9.819296584092094804e+01
4.971895745719827620e-01,1.730147344617791738e-01,9.904396437559576327e+01
5.383197984445924344e-01,1.765647995077995469e-01,9.754953359795779022e+01
5.250000000000000222e-01,2.000000000000000111e-01,1.000000000000000000e+02
5.253148864420644770e-01,1.692245470802672680e-01,9.732661534563690964e+01
5.658400652176858170e-01,1.440909770316979865e-01,9.134204680558222833e+01
5.124999999999999556e-01,1.914114568980332109e-01,9.996290194665456852e+01
5.374999999999999778e-01,1.916017212711622897e-01,9.923661198517184800e+01
5.468314786996456567e-01,1.558800339886250719e-01,9.506276205550804548e+01
5.250581146156411139e-01,1.838705541972659452e-01,9.878613178326556010e+01
5.372836813310845061e-01,1.322028292597744736e-01,9.330895566225498783e+01
5.749999999999999556e-01,2.000000000000000111e-01,1.000000000000000000e+02
5.505303067769040659e-01,1.406248172389810425e-01,9.223950798958550479e+01
5.588134379942615304e-01,1.129680429783365692e-01,8.915505579574890760e+01
5.362884500787122866e-01,1.463678246363336322e-01,9.506885085918635525e+01
5.289979863403444504e-01,1.090047572635464701e-01,9.199277119644035849e+01
5.124621600686408707e-01,9.862704515955150741e-02,9.321557145830301749e+01
5.070376680209724984e-01,1.128220867324880028e-01,9.359203922485164640e+01
5.555236526043472178e-01,1.826186577273498368e-01,9.752460207524917735e+01
5.592548062377163953e-01,1.666236018957239773e-01,9.615201987883416734e+01
5.261130903077418930e-01,1.231139044189754755e-01,9.327672641191904290e+01
5.435255314541528326e-01,9.735397794113098691e-02,9.036728975411485010e+01
5.431001453279342694e-01,1.170466089682535293e-01,9.067331724819354122e+01
5.250000000000000222e-01,0.000000000000000000e+00,9.084747083126443101e+01
6.066258281411386344e-01,5.664280366412297041e-02,8.267602231131462531e+01
3.733937260177142559e-01,1.117674054821965468e-01,9.733337272776311977e+01
2.363135334033091006e-01,1.591882156815137284e-01,9.737222750539930871e+01
2.811733594447620721e-01,1.843843680110685279e-01,9.968294215329426322e+01
6.362238780970441709e-01,1.241938781854532436e-01,7.776688111185173113e+01
6.603570861409699955e-01,1.346339850883055411e-01,7.096145419669500143e+01
7.399199727616402322e-01,2.613659436254593960e-01,4.783167157686468585e+01
8.000000000000000444e-01,1.875000000000000000e-01,2.490836939250270277e+01
8.000000000000000444e-01,2.624999999999999556e-01,2.525748554861490902e+01
7.360767258087883569e-01,2.440351934855346794e-01,4.717857431971729198e+01
7.391324596148740600e-01,2.276648427010957987e-01,4.497936650865518970e+01
7.271993290153735412e-01,2.153129874128174026e-01,5.153110402549925340e+01
7.554720234388165867e-01,1.873170925091972028e-01,3.865274367794970800e+01
7.742353861471998888e-01,2.718749999999999778e-01,3.561276108151295006e+01
7.576815313821398945e-01,2.646487031034500115e-01,4.312614567957290035e+01
7.777338444932399009e-01,1.879361473692696682e-01,3.685387559126736789e+01
7.421746327191769410e-01,1.960970846788135935e-01,4.558567080258254833e+01
7.731358136867872988e-01,2.897378866266584474e-01,3.687652069848969916e+01
7.892299238841272713e-01,2.062499999999999889e-01,2.967892673861255659e+01
7.731976076610946880e-01,2.279272152430213139e-01,3.762600361868656762e+01
7.561896997158016331e-01,2.245935079064123319e-01,4.137288331008871722e+01
7.859581401299027270e-01,2.205975135913877672e-01,2.990386062026400893e+01
7.679477076193177432e-01,2.068442784537414258e-01,3.783683062506730721e+01
7.041143401757912201e-01,2.625625051177734592e-01,6.063483330589224352e+01
6.822017974245802030e-01,8.274826095432460948e-02,6.414391295634129619e+01
6.963433365738491698e-01,9.340570294671313167e-02,5.914640266024554904e+01
5.902966724940393872e-01,1.447465672274812487e-01,8.823660927118055497e+01
6.036794139415057048e-01,1.387577133469037882e-01,8.301911448052995013e+01
5.996870045273372529e-01,1.630189219880945894e-01,8.855441368314301087e+01
5.982816758040582217e-01,1.815226797707088502e-01,9.382790244893735121e+01
5.817889859832099386e-01,1.606678125776222765e-01,9.017262452070957579e+01
5.785927431824283707e-01,1.248571358313245450e-01,8.705817352267889930e+01
5.630160187138972816e-01,1.283738941168608982e-01,8.988577722113630841e+01
5.820081715046518944e-01,9.677757378580868763e-02,8.684721869297773367e+01
5.912001321877693449e-01,1.308266243103795856e-01,8.579234753234445066e+01
5.906269818984273279e-01,1.120734108815825691e-01,8.428804666935718615e+01
6.140373153043061638e-01,8.880613330899266022e-02,8.194804839204107338e+01
5.991224097532434900e-01,9.721029858486336661e-02,8.326814050062687045e+01
5.911276185523131055e-01,7.475390262281594866e-02,8.513062164232704276e+01
5.740276559504043918e-01,1.100543691358174814e-01,8.833931165194260871e+01
6.077756552229420794e-01,7.331343556606761958e-02,8.241484335651990989e+01
6.469913013264885215e-01,6.223363678154628098e-02,7.338652857654835771e+01
6.290638843525830914e-01,7.372113606632238469e-02,8.207414751020638732e+01
6.278300591931250674e-01,5.206309269884885210e-02,7.946338009681068115e+01
6.485591144358938687e-01,8.441290248771454729e-02,7.358899334697926520e+01
6.750000000000000444e-01,0.000000000000000000e+00,6.303816176984927466e+01
6.472570596297515522e-01,4.224921983387147639e-02,7.427193533273748471e+01
6.147645614219676702e-01,4.294739733081221617e-02,8.194692757592365240e+01
6.368830398006789517e-01,2.516626748949393408e-02,7.605149971594181579e+01
6.250000000000001110e-01,0.000000000000000000e+00,8.159649731716449139e+01
5.742318886833710501e-01,8.065770894746021602e-02,8.729774578846594579e+01
5.748304888314332839e-01,5.524249140651921186e-02,8.681158459903923585e+01
6.648133301374118398e-01,7.211887487301643640e-02,6.829584249045056765e+01
6.670758088132543451e-01,8.795518788308029356e-02,6.700135757562199501e+01
6.889636476127192211e-01,5.214917180275473879e-02,6.305345525614158220e+01
7.044172072145526986e-01,4.217752965529159015e-02,5.414624134559404922e+01
6.980900640536531476e-01,1.967035835549945516e-02,5.640217336808075999e+01
6.033749500969652901e-01,3.182189871675326215e-02,8.602758676245169056e+01
6.803218567024842400e-01,6.628615933860282361e-02,6.373195525534386263e+01
6.655004343276933465e-01,5.041174565893088294e-02,6.670004373719268642e+01
6.996320178784445343e-01,6.838044511823143656e-02,5.996252522079959135e+01
6.897916137211529408e-01,3.647190923903211035e-02,5.804857777136640351e+01
6.401388001912108328e-01,1.036048770899746924e-01,7.355066574508062160e+01
6.198616379204847648e-01,1.104159544863731746e-01,8.178682190056673562e+01
6.305033604076271114e-01,9.018171885112299946e-02,8.097451555921325905e+01
6.055737583879223784e-01,1.099666869321246354e-01,8.191549369890094567e+01
5.906100539399548044e-01,5.862431664464196751e-02,8.485505745895846985e+01
5.876157861886915912e-01,3.409097748537533168e-02,8.796208943762216848e+01
5.636638217108194127e-01,6.769414299257246748e-02,8.801756272065249220e+01
6.500000000000001332e-01,0.000000000000000000e+00,7.341460484096432992e+01
5.958537316787501092e-01,1.778867959028234552e-02,8.803217022336787068e+01
5.750000000000000666e-01,0.000000000000000000e+00,8.985188098828102454e+01
5.666719220039154736e-01,3.587107008597621716e-02,8.846734800151341460e+01
5.612511475573727093e-01,4.955787367773861057e-02,8.867555020688114098e+01
5.413701334849193580e-01,3.598271647003408596e-02,9.014620108294381851e+01
5.539632931390630066e-01,2.284282622798926299e-02,8.908981923434521377e+01
5.717974281154275529e-01,1.815875595868576137e-02,8.802480461593310679e+01
5.352540554454408017e-01,5.103165445579244119e-02,9.080914872836925156e+01
5.124999999999999556e-01,1.360511145962989624e-02,9.148315508742544466e+01
6.427862965980389864e-01,1.421373314570092139e-01,7.504546951477779260e+01
6.268402001577049187e-01,1.377975053116093085e-01,7.910602603726819382e+01
6.183921154229420347e-01,1.253705487337367364e-01,8.045320899152713423e+01
6.529968474868823591e-01,1.185347619491982502e-01,7.251471302924424833e+01
6.705009796453982318e-01,1.202643149222818730e-01,6.911735617587839897e+01
6.828810969945608988e-01,1.302006636153987262e-01,6.219892974411148145e+01
7.884867319911135208e-01,2.437499999999999667e-01,2.926022538642579107e+01
7.724836097924846490e-01,2.533141675607589183e-01,3.740149800349109199e+01
6.223166681137469736e-01,2.969420556859761126e-02,7.923737344869424248e+01
6.590463504964390040e-01,2.339849047298086376e-02,7.340150579789144558e+01
6.375000000000001776e-01,9.486342371581994379e-03,7.683853446458698500e+01
6.702248887146737832e-01,3.500532393275453819e-02,6.638865794237145224e+01
6.625000000000000888e-01,8.615236349823028258e-03,6.963959175673559798e+01
6.134997113590699991e-01,1.392911371257707712e-02,8.531130713855540648e+01
6.792426427671743872e-01,1.840709396968014111e-02,5.973009064441534122e+01
4.749999999999999778e-01,4.000000000000000222e-01,1.000000000000000000e+02
4.874999999999999889e-01,4.078957730510462398e-01,9.641994213964929372e+01
4.678769792780214654e-01,4.142938749310481339e-01,9.449048877357135723e+01
4.227772892997659904e-01,1.712331492763120855e-02,9.470127191516843368e+01
5.755021891768626885e-01,1.798346762346418604e-01,9.740379370759214339e+01
1.582576412321845261e-01,2.434654198109871270e-01,8.342526607872034106e+01
